soil_moisture,air_humidity,temperature,light,output
63.74043008245924,87.47603118288211,25.69432834339656,186.14309996814555,0
66.27622080115674,47.3536740464519,24.608166178992043,121.27472744170277,1
24.44267910404542,86.32938125807472,31.991182067326747,677.7743503989394,5
41.50794371265636,64.6058146539769,20.4563471966266,646.3846324799027,4
26.952143571507783,52.91221941494792,38.749029598755634,592.027671442663,6
71.78620555253562,62.95678781191307,34.6586253603888,308.7523865043779,2
57.39788760965347,89.00162876427385,17.235275057806486,451.8153963149632,3
39.85388149115895,64.63090469964348,25.43951939462321,635.0287016675558,4
23.813501017161418,56.43758051437541,36.97795768905412,547.0901729732525,6
38.65893930293973,71.67004271583629,38.61830055728525,989.0069681933986,6
39.51099932160482,52.00728093890965,26.68503778124674,222.7957773010598,4
63.77637070028384,43.7931664054332,30.33528473026769,725.6300986428344,2
58.25344828131279,46.44398609553246,19.17584865230188,463.8868912938629,4
73.23276455457959,46.40229194788862,39.779215653424416,485.3796534330533,3
48.33289550971696,47.59513467561472,20.791792534586087,745.8379890923586,4
27.1756547562981,46.94135863247051,38.56829435337814,723.1925361919327,6
62.7946872333797,72.04373724016074,31.241166224809213,992.1303943319696,3
65.64710291701385,49.09400421995724,30.19341987197148,215.5548605087127,2
53.67663185416978,57.28336416619316,27.817212775412717,193.6986844457497,3
66.25803079727366,84.8394204953006,20.76674529294397,751.904935415867,1
49.62773578186344,63.69808201314362,19.41320080013771,620.5482253057681,4
51.363969762919645,73.37788692605136,20.512155226754384,346.74459990382525,4
45.652461101512976,48.61599356008149,19.66095655360636,171.47743209008794,3
21.52514760464571,49.61445094043354,34.48961183916883,177.09242463678748,5
26.473485619598268,42.04343081332394,23.753131479168253,904.7717871977064,6
21.885751141204054,48.44675315360823,16.44606691408491,272.6805922468686,6
58.184624675826825,53.92951695159793,39.22756575352028,391.0344059039687,5
38.8613588645796,48.85052421383734,37.09464712408564,303.9907620042892,5
50.514241469882165,44.43512668785278,38.19380707988032,419.4966752487436,5
74.45398843556558,46.03179355503004,39.872695566160886,162.48145847148402,2
34.9575337489325,63.03893840163629,19.347381230487184,567.1538118174433,4
44.62297538213778,50.31668592028963,24.90605047256647,160.8513072329934,3
65.33306831258292,58.21349305240378,33.95596189260228,820.3208570401254,3
33.72788992949735,65.17086354274284,32.4005154513448,310.3408737193897,4
24.618794589727575,74.51974143146826,18.847397658496376,586.0107231440595,6
37.38508717482608,41.965606992054944,35.395828124765444,892.0711788053125,6
29.673277235240263,79.97051994545214,20.61101429591652,685.7896321424747,6
75.78185914055439,71.39501947454539,20.595440370565576,579.6620078962018,2
68.48722277386501,44.08795159744359,28.42436057233534,391.90037780383807,2
58.00422539062541,83.67893120533887,29.82349837104258,399.70172175237815,3
72.28763541126307,86.04362002659066,29.50215519594528,702.5382596783711,1
68.22032461394687,43.05389799274319,17.287170934943873,994.7254250990508,3
31.194203533162156,53.84388240736018,36.93652156575951,695.6552708644408,5
73.55353990939867,80.31006398965306,21.64000106471765,602.0050756330224,1
52.36053451493904,77.41298451918291,18.237873032070105,757.5854592153215,4
68.44640930984374,49.226050967818864,37.218701996724434,518.6850510553463,3
73.7654779954096,50.46746616683552,38.89128745574384,154.1281083407067,2
39.08020849831183,58.5236051395691,36.55319043163627,606.0671342901188,5
26.603115471660605,64.22614925955106,35.23790186812195,961.8627560548422,6
33.6761097525165,70.9127385765148,31.381049515975544,257.77264812189367,4
45.626467317575376,58.44568197848862,28.77143426522848,721.0044017385992,4
69.08088595534959,63.12673580665739,17.174668997785254,280.8403197931508,2
71.64383499538062,77.37354690668784,25.211330326767467,582.2449160257731,2
20.417127831871444,41.834160144529896,24.31721292530785,187.00880468204764,5
50.64483815465394,52.62184721720104,21.49384459400816,505.3338426323666,4
45.04466018892674,75.66747929422762,33.08550284221462,780.5469960057214,4
33.326468628243816,84.76034188435997,27.39689337696927,412.8143718150839,3
27.19192204002097,65.58387210578331,17.0261553976912,698.4205520384962,6
40.25691028421768,66.60567426326578,20.50458004874528,815.9049647107563,5
76.57458223475115,45.358600566988805,32.08146909148989,934.4600375315074,3
39.39217592124531,62.37061834117273,16.903271487257506,311.1778736699082,4
51.12743730460197,66.63086332275115,36.28017285121922,459.38432422837735,5
62.18113753371067,52.12352518173648,27.37866317534936,237.1744119973757,2
41.81777614275764,53.46216154746905,27.0146644331662,993.2351519425376,5
78.30692496325764,58.86420815523113,29.81019461648794,934.3008711318656,3
77.74683769652668,41.00355988888632,35.61702414812873,585.9614172525037,3
35.10693774952185,56.10395827915892,23.695230197554828,857.8299649387792,5
49.83491035354312,50.572400349827234,31.95040381397659,568.862179544838,4
38.05269858900618,56.37486760889573,29.143299099894776,661.2271192024838,4
37.090429662648056,45.98810659096256,21.67570675423553,180.21198890441497,3
22.21321684127197,84.52636403699475,36.96574965887895,779.7433784471272,6
56.57386003879381,69.67962267770244,34.9356505401732,214.9421352717113,4
50.16074139373169,73.95511595722448,31.46129586646064,843.4608672272756,5
23.08872507499936,79.45856193036691,36.26454322735604,803.8252789033473,6
36.71878785419669,64.92210994645286,36.68235502399506,737.8702279686788,5
74.49595315799922,44.34601440437118,32.70907441787587,132.5443424722859,1
34.37371344001835,66.85532709092739,35.925333209091804,372.8155203507957,5
28.693692325473386,69.34205590104395,32.43678654173209,336.8013129197586,6
49.36716561665378,77.2719737092165,32.00351929400751,424.1227667243672,4
79.13902724663603,61.58297731148397,30.46528445537961,178.87847208745467,1
34.523316290690026,46.37901513977819,33.81791598894103,943.2620407279566,5
60.32813284435272,54.18879528993622,18.96512763232684,598.4220166411387,2
65.69717691972306,58.15411481993176,37.02176897997321,374.9718795922212,3
34.25825263954398,72.29586206658007,36.7960881936308,457.2833653668551,5
63.692980916711576,68.53891523344559,15.73118207586398,502.4822864543521,2
42.06698796315519,57.80483629489231,35.64541876411907,640.5349000245556,5
57.938349835614765,89.32576243964898,18.22174668683613,564.111484926848,3
58.01178264565368,70.28874096784436,23.377971356478547,927.4527758929756,5
52.14648104448551,51.86133958679972,33.5877064072902,547.2671346152472,4
25.4173862032645,45.089123631020186,19.018997401207702,992.9422133409814,6
70.11814973535428,47.642956959216605,35.44917560297655,866.2824619705862,4
39.24680389830415,52.29788641922541,35.80335444894355,287.6594629216022,5
31.191110623991253,48.03406866297779,27.686693344020902,937.5356931795246,5
22.446508493285837,49.32835120256529,15.15964679292084,204.7297580969285,6
55.45357659129451,54.25475843469236,22.17595332937282,835.7047376420725,5
60.653861710536944,48.66867976473774,30.423172959393558,442.5609641289221,2
20.995269735671368,84.83827123132126,39.529654450685584,890.1768884005626,6
50.72558349795686,44.01168728308211,30.79533817541671,881.2510210967054,5
33.58974651187628,66.22556947851274,21.495089526603994,825.332860105859,5
58.71036742456699,60.51984134948307,30.85014257749028,811.0273926763552,5
30.46198574029949,89.11893084543033,28.499634492896387,374.2112251882367,3
61.45626428614796,45.60194510840262,34.49613487877859,172.82735474612696,1
43.20412077803225,59.892779952287086,17.67451597067396,462.6821608886453,4
76.20379932420407,88.47352166376845,34.025697562550704,256.1720634878578,1
28.251256648759597,83.27535629469901,28.53166446690276,725.4559800122155,5
40.46398106301551,80.85360354746399,39.07480009647487,411.489753884007,4
26.808411274435343,52.895141352247,23.54680415096715,978.0491807739234,6
75.48161709671376,48.54437936950329,30.815547328348703,676.8748696107988,2
72.64036120285886,73.43216099622154,38.30070263775043,840.2325072709249,4
35.47649766290934,86.46879945637929,17.56274319976698,219.2722054676636,3
59.59904276205074,67.83814465069649,38.43071218091128,875.8130340453603,6
69.03333201207295,68.580634473495,32.197143057520336,930.4814714620549,3
53.31204869596774,53.998954683014205,16.695926477629296,538.3557269370424,4
51.77903470136039,78.47464665959684,22.524089173670404,645.6276439758797,4
34.5111374540271,49.35218742787617,32.704302216132035,788.3288208126959,4
25.586166068353958,56.18396182021218,16.683765036719294,257.35476453437127,6
73.83294547719962,61.27182193082084,29.55426150440683,552.3094688170981,2
74.02508342979982,65.38051893422275,23.64707642382392,458.7967249950818,2
57.98608743639608,52.12048662075401,30.522887944186927,231.7365929460242,4
40.34178746292204,45.74184123696018,16.14355084531282,430.7809800623783,4
40.95257447675965,70.53100212208163,36.78842015380941,161.35507844694422,4
63.55734073221437,54.43152766201279,39.33722422943492,123.2307162545383,2
73.82661559715463,69.06191107113061,39.22194638214229,221.6496602393405,3
73.22518545590704,47.71813576371012,33.74129579357312,966.8036004302564,3
66.79253275145743,64.05700509274087,18.2521560032658,594.5765823055153,2
58.52189876925726,66.62947162757929,33.95657989822556,969.239945037898,5
25.04839789970293,42.59117684112135,15.614672911470038,489.2480904971188,6
29.697722845676825,56.83021390969603,15.553088788224931,380.6345197767336,6
73.91325131162475,46.72073384694871,23.09025547873853,555.5276765562196,2
56.3857435795754,43.16874852363839,27.21607976011664,495.56051976961913,4
20.55182309699778,89.49801161949726,34.26018544519483,195.09821583556956,4
26.08829257196193,56.11769224873615,32.08238441516263,676.7436832211856,6
59.81010614648335,80.49372229273175,26.14756765941871,294.4343642586397,3
20.30369503077312,52.7320327381882,21.840666657041645,657.6291594080466,6
29.64848308504992,74.07513611119646,39.92811250394278,685.180983158338,6
52.924027361995165,78.01139299448432,25.654532555899323,236.8223678157833,4
61.5137118615616,69.78193703039221,26.284675608241887,155.21466439960136,1
59.11767557015603,63.57880942750792,19.090595529791727,802.6854274615959,5
33.45615856763359,60.59204570736343,34.87023871874823,513.8203813923882,4
62.73075328085215,57.44341332714977,32.34205564453721,152.3474159549282,1
34.23494524980801,86.4764572123913,20.51924031971901,995.3796854527905,4
39.52398188955606,81.53097038938645,17.059526140396066,152.00250489673,2
64.78948430708145,88.25134553332563,32.012482551867826,725.5317059726979,1
58.97797394283288,46.21486117427724,31.36278035702838,985.3110327370722,5
70.95340462965068,76.54337376018222,21.831488174955236,315.26209379433305,2
59.4567735380206,86.91702284105189,38.771589056260254,228.02443181847656,4
54.09851620012829,49.061653308283006,18.776447294522505,209.24644548018605,4
25.620486069685548,43.32481336833887,25.80837002606505,372.947632810836,6
42.06294818356601,77.05603246450295,38.59039800418997,190.94122990958203,4
35.91214206090353,68.7236556589956,25.493182923153057,722.9452075247187,4
34.63937860274501,82.0914388379136,30.96314869160214,156.06261831705643,2
78.38063328514673,46.98861883131448,24.939859949069856,558.4799153348108,2
43.58586348000563,79.76336559299452,21.85538005871675,997.0271684676792,5
73.5227933106268,50.08136600238723,39.599441198995706,832.573242555417,4
57.86831755983577,48.18279714328523,25.233350157876075,653.6974944079097,4
67.6886782124989,48.21328989654965,37.35248009197837,375.6282587079505,3
50.15822558631153,80.72873601156911,20.748865147277154,661.5062526624746,3
54.614233077581545,73.25986103481,20.32761760062708,574.3373175204865,4
49.55106162913184,66.15327123845597,15.778352072112783,483.4750455013343,4
31.71457926788267,57.94152420617512,31.291670634397125,217.63933906617956,4
63.34712691569032,83.86002704065541,24.21315859309403,897.94379371642,2
36.846341746451344,59.62225537113177,36.608956245990925,504.8061839391903,5
21.45895798588723,80.82997197357886,26.83024766728893,275.16026063868856,5
58.72833775443007,61.95674542851092,39.20483569786804,430.98341578956064,5
30.626640764422937,58.847221471245376,19.63813789257803,472.7167772760344,4
76.42751506117486,63.13398928348032,36.71557919889027,844.7841060101869,4
77.23571462015525,55.06889370820711,34.41492131979354,760.2529425052618,2
74.89186341322691,77.38046900881255,34.2730461161013,792.3744042772058,2
42.20952201532666,65.13601950462396,36.11958070292219,109.92813798578248,4
20.92739699173205,51.61063475734086,34.02559977357497,474.5385983617854,6
75.69911375526353,84.97872866372842,30.655508040785385,533.2097364717913,1
45.69104889903886,59.19456106866057,18.28112194205969,117.273049140751,3
77.99928914262017,67.17764305569943,15.8131544872813,333.8318878705308,2
77.81719862535516,85.32360554822735,38.02119619539217,784.2608408099215,2
71.1805673280416,71.21189979569961,30.41625786301845,223.39873515609915,2
37.66693352417514,45.8449020354182,34.91343227440441,581.7791183073325,4
43.10586371611552,86.99160618067376,27.038058787813757,293.6816848155138,3
71.06820029101141,71.38540265357089,17.93270472405986,110.90869717950396,1
39.01532030937666,56.74528073285431,18.12964480506376,317.08131183958733,4
30.16956480116555,46.96360363316936,32.13913218072429,978.2863794190484,5
53.40807574750101,79.7012594635148,25.757647372486566,821.3834006946906,5
76.16928644964686,71.00363779642568,20.013118167508416,963.61897988893,3
61.76178780049838,66.67305459881608,27.28986366853592,539.0686395337261,2
54.203670205361895,84.69462915254789,16.605223426878354,198.7625788097532,2
25.830589626246116,79.42986056122655,29.549285047859968,593.1635400763237,6
56.90043360195018,47.58374398663756,21.724835110877443,508.9396011039648,4
79.4032310062558,55.58610338977741,34.93897751592971,859.9213744656544,3
28.40504091419144,52.424456990723286,22.759048973089342,188.2743227058201,5
51.0997791418242,77.19731462863385,26.38050372704503,539.4170233196004,4
72.64238431567733,41.67662173678897,15.290513497702516,235.04379822458583,2
64.44611706525227,68.49448424356582,16.81117219486397,392.208334201054,2
61.82094445971608,78.12293428703452,24.81233891016712,763.6213696490197,2
62.14904503922656,83.83828183808748,26.998470867928088,528.4163164318899,1
41.56946907318531,57.10408743579538,30.000513702982595,438.2994566311924,4
37.6155106558696,81.06286523360063,22.29156446773258,455.02865071303177,3
68.56166932871082,45.53158684776036,32.37454715316356,513.5020915653879,2
68.60680368075084,82.3226145867259,36.503059929730114,806.5148894533512,3
72.02433911480622,46.37443311659912,34.496274722333744,902.876220046211,3
74.79443315338827,59.86436452801836,15.990470633708927,959.8012178535356,3
50.68054393165627,79.86476828897767,27.01267368144573,808.2130476297656,5
50.090977681231976,47.49587136743869,17.623254460454373,383.8662061732115,4
67.89771073800651,51.46256976163208,21.051125396563187,719.321235477888,2
58.99783584666591,76.1126284196533,39.66656483167866,493.8428116498527,5
62.1180126354622,76.00182682730372,18.56238857253783,329.20355984144607,2
67.74756016616607,72.05738164426486,27.472203836283903,856.7844214833303,3
73.40032050905398,74.697422223355,30.45389335795298,134.5837140660925,1
40.27970941109215,67.13622216737981,32.5616242636026,911.5857929218812,5
42.53497715839664,52.58995294534763,28.991217087172853,515.3297181622607,4
25.638916390452135,57.28479967519597,15.244271185479592,673.4813291274523,6
54.69680845977044,49.079885840071285,23.1615327060998,693.4185299852045,4
22.156536427804525,85.42252806668142,27.942791084617788,905.6059666358829,6
47.93588108794761,69.16958973830603,17.196662478620834,673.0027139504866,4
52.5586780824546,60.042570838182,23.76567328022952,652.5402262840556,4
37.192475127697065,63.10029018220664,15.830077719784164,159.98683650462095,3
55.44999563414065,87.36416698059077,16.964462428875517,566.5672197506836,3
21.830014996342967,47.66757015580401,24.9230819050399,235.15210073533748,6
22.240891324952862,69.31149160083986,18.31789385107651,763.6903918493371,6
69.3560336395795,65.2944339442233,29.188521206538955,560.999728731407,2
41.61143848467577,70.57271177173239,32.236624228431644,712.205001287518,4
27.623630759113087,40.90550919104203,35.01466747772707,137.50561054214583,5
51.33459560328826,83.60619544720757,20.003756106120253,176.31281444122288,2
66.19961318591665,86.60591412418063,19.187064556476745,744.691049256414,1
32.949261649810595,68.25665917946044,17.614196008360008,164.87590239880603,3
57.373428549140016,74.8325411938446,30.91075623859092,164.13105498873273,3
25.12084789962608,86.12496905886479,32.66189316217253,110.89762771139873,4
23.10090327011646,75.36193171566993,15.789653620641053,960.851258469532,6
51.88127789408888,47.62695214571307,38.40530615609224,763.7575235131062,5
52.43810729660639,68.81441800834065,16.29928209128681,417.92626765185776,4
58.24579408989239,70.3357523191428,28.53240838252676,366.8820231588897,4
63.56548002335969,61.2065335651193,32.72651298627291,414.7329067712646,2
78.55112476775207,76.82221178123615,36.77422809365214,797.1881780630637,3
50.97802089807172,86.71835073845074,32.85217330331069,695.233549963373,3
39.37738837647476,86.27842564533881,35.04320207674479,266.67601108072114,4
67.71117168612221,62.541968570206606,23.486254813570152,256.6984018006759,2
36.24993507572445,45.661902292037766,35.3706278436628,188.5560847420576,4
46.338285242338166,89.24205994811672,17.00287115961688,694.2724477312044,3
24.70738288053596,81.94490432229671,37.37041640151319,787.9353959995624,6
21.52104460492745,46.233134060163344,28.689809403843405,338.54178549250366,6
77.7589048806755,86.04209413086862,35.43244424906234,118.85046492782152,1
70.15880723073235,83.49481810310641,26.307957112957503,173.9545007287846,0
61.75845236562188,65.94190285630361,31.089442379913123,971.0740313605274,3
44.53717666485619,69.56377178724647,28.160066523402836,365.90029972967824,4
30.397659204250747,59.95013519350651,33.2897380438833,792.3008330543203,4
29.38622256026516,42.73808194110157,17.04074955076474,662.1972119688375,6
35.01457388987572,56.75986208229504,16.508802099764097,443.7456756876063,4
52.95359988236723,80.14267242990057,21.177580850253666,285.11853597599963,3
62.87575536200374,40.23160115023014,18.98861700282971,209.24777634346577,2
59.61184260306388,56.67495858455721,36.794589164805046,653.51167123498,5
36.79603381675657,59.90843467954717,20.480349683951108,797.1704025740091,4
77.29191683979164,66.86978014689615,39.39663139547828,679.5138281870176,3
64.2738150017461,85.99278082063802,23.422394794277672,577.2719199242424,1
53.26124315068404,57.31729971829806,19.55294789221748,137.75610108847263,3
56.70324477406113,57.34766009481139,34.74246267856198,971.6398998349454,5
45.176003745667394,76.87506240548743,31.467694387521902,818.8427724891171,5
34.86385937006945,62.61089704449036,27.454892911328475,363.5398330308682,4
41.35836071907569,51.2302411469991,28.88408877344078,981.9732964229656,5
65.47076662786215,62.621975806634666,32.9800444568066,641.6934306726899,2
20.863609317785357,47.04285101898999,20.711368533282467,624.1803923865218,6
26.964358430414972,48.819349325311165,39.90834790141855,773.2658614865788,6
22.760158521305165,64.91838863697399,39.36982905366958,830.5928092811238,6
22.44372813913821,60.9462724752274,31.258142158673422,690.8307465983523,6
71.32763504066043,85.742295053405,19.988561273228623,215.28617172958,1
62.219471562801424,58.119694955831655,32.00570606078229,404.4407553950485,2
48.45042974523951,69.02941751390217,16.804960224479395,935.2752762934448,5
25.87004963906009,71.61321439597651,15.766312555145152,302.15405065946675,6
49.49695250700994,40.65472282941669,21.442072212780342,434.950321453762,4
48.408306246833945,73.17686860083553,26.565573918482908,488.8691946497764,4
30.392112194600912,48.90179834348757,36.70681263520952,495.46449072500695,5
46.03109895427838,88.05351587347275,33.1792267441577,651.645624245073,3
43.91028406384241,47.43313638765565,33.56766302999952,948.7682539702369,5
56.951005883132986,60.73120618635119,25.637333361201883,316.62344064925446,4
58.10561905205863,44.26748340393219,23.648374813674074,209.35123867082623,4
22.718240586322672,89.84371259229736,24.27596907461507,277.7234408739436,5
42.47675687758827,65.10975051656213,39.69123909340145,898.2324101883426,6
57.55159494285418,69.76925086600218,16.002729785312063,681.2297313896854,4
50.18817551480527,43.353823869421376,36.675787403061214,357.31611031524415,5
71.38939047129934,77.49802351995889,29.466885214309837,834.3522450717555,3
59.5216178971367,50.49527965477929,25.96538547973976,875.2329967270924,5
29.77606562488578,84.90271447203568,33.13144151037841,861.8629048212503,6
24.234124844025796,50.25698202410036,27.16672353561757,927.033880275599,6
58.54515669237894,49.53438603318333,36.83558095204151,327.01691815602544,5
21.59067863249731,41.82748339240474,37.51754660028146,779.5377358716505,6
55.1465348764078,63.60334725549996,25.543023171836385,514.485547546726,4
76.41381448549745,68.24205666313082,21.920694930876287,857.7986976010554,3
54.52845067255274,43.285431971417616,29.808758214834057,755.6416094454519,4
43.29019557239131,78.77638083475053,37.80908364041727,798.8027018497522,5
58.59729310654119,62.664441737401376,20.266554725141663,690.5456539129643,4
47.495173429491,66.219513466379,30.57416458908707,259.6858925227362,4
52.7370073589561,62.03813734691141,30.78900550231301,590.5242270072445,4
76.48788852659152,60.0381530437663,33.327825560382024,986.2027655720574,3
43.16615826804646,67.9820165654109,18.289192128181494,943.649259847407,5
77.67143382943485,47.76201229653562,32.895624117052215,138.8563622173105,1
74.32103851736383,49.09640652476355,37.72581301664103,248.3333341564934,3
31.747468087357788,83.08928105067587,19.492077721756047,218.55589610910573,3
24.161678052509927,87.30577310668164,20.93858312309694,753.381918986766,5
26.0466800826456,58.66546581398765,39.28487735104099,836.0067968712506,6
21.093309539092985,53.53723365717769,19.524423817737244,292.16022967960475,6
25.6665776453557,72.19997716195078,36.35962733423948,555.2674236566461,6
60.98040640498141,60.43670855490482,27.30694641120087,856.63272521008,3
24.27131890761374,41.26931778301724,21.180776860079423,759.5213902896255,6
39.13853781762568,47.80762986830952,36.76874753181279,588.0134849426635,5
70.69251865816727,75.79861144236988,26.13263137506664,631.3129214128955,2
21.39631614414955,72.94619709550757,27.870433848242257,557.524492224652,6
68.86810895533614,41.354799625174174,23.98083423499414,367.7936061869385,2
36.911286486404,51.098608096647474,29.823771285873185,608.5197935731145,4
27.089889657299373,51.55373982940357,19.08809681462557,719.9967718450816,6
61.80422992184904,73.59463717993643,24.77703841629402,885.9906242747269,3
57.73657080679304,40.98552688771821,39.23530805838219,672.6622185813233,5
72.64832081162318,45.205429099228695,21.45333581752819,785.0093833388422,2
64.10426262823314,79.99580426865947,31.418416613532305,244.0644714591157,2
68.20885582309091,48.92723310271669,23.12975160561737,515.4017269778109,2
36.9220743542784,72.63730539259373,34.33682814216502,108.39845784438396,3
30.646372626783368,51.90913905233633,18.271841517958745,322.01097806946075,4
65.0368850984515,44.97206963796726,39.24552612696362,753.8155436017043,3
68.41008435603584,52.1586095499727,26.34473853459098,992.6289562144271,3
79.4303085200404,76.11334659278296,20.9012615836616,189.26028962849432,1
44.75706061468559,82.78482340531428,16.837418683250316,461.3448842751594,3
42.32108514756699,81.51099322834958,19.24394762718852,820.0638718292436,4
66.58477764451982,59.85917648092274,27.994348713900443,283.6320711660089,2
40.44821241518108,73.40425682853231,23.42507941078216,599.5764543720577,4
75.84543953621389,50.24921477079105,35.72208414706523,759.7641664267073,3
71.5047651105807,54.65738651305067,25.772188091545143,654.3869052341611,2
45.7396416425011,84.81679092605599,21.217856814690748,269.2222611538745,3
65.05226406748984,40.6500961755368,30.42862466510075,419.8461118171655,2
65.27257244508094,44.2754265427234,32.669430422136145,805.4126060368575,3
26.187432130155955,50.39431275730136,19.176047697523742,598.803862718815,6
74.15317440077399,41.32661019369099,19.190480407207943,104.70665218862146,1
50.31514234687143,49.071771754489866,15.916785673338577,784.8916840252845,4
69.5874479664645,69.15207804848461,33.41005037664101,131.78021944621517,1
39.20297606183671,61.0712275296249,31.595113190545128,771.1604044581089,4
73.73139370977202,84.63358555384875,26.865771893745347,282.2325041487137,1
43.35210072404979,80.87217808692205,36.10426122422993,962.2661321074422,5
20.6502590888179,57.0908675848938,35.14175382375133,431.146676171876,6
74.32291858515582,52.97117167156463,29.6338591099188,394.2384547042712,2
25.47720060716801,58.98462040836334,36.70678201283147,233.9992452992002,6
39.15881825542489,69.51474712574039,20.146030250919207,375.04379394119337,4
77.0037180230483,53.403182041143815,17.7979904849432,888.9856856453805,3
